row_index,date_prev,date_obs,partition,duration_days,level_prev_m,level_obs_m,delta_h_obs_m,p_era_m,p_chirps_m,p_consensus_m,evap_m,pet_m,q_in_dev_volume_m3,q_in_final_volume_m3,q_in_dev_equiv_m,q_in_final_equiv_m,coverage_climate_fraction,coverage_q_dev_fraction,coverage_q_final_fraction,interval_weight_raw,interval_weight,level_curr_m,delta_model_m
417,2022-12-30 03:14:00,2023-01-09 01:12:00,calibration,9.915277777777778,1554.56,1554.65,0.09000000000014552,0.0038679189879666244,0.002401500583946079,0.0031347097859563515,0.030689005917376697,0.06446754902239861,946046.6070869375,1113449.8054979178,0.007522037108109545,0.008853063572377497,1.0,1.0,1.0,195.88638589618023,1.204309500489716,1554.65,-0.051319299990556684
418,2023-01-09 01:12:00,2023-01-18 23:11:00,calibration,9.915972222222223,1554.65,1554.56,-0.09000000000014552,0.0052400967127059815,0.0008128486212195192,0.0030264726669627503,0.031971255658907856,0.06790413765504931,927876.5521324547,1138897.5589214936,0.007377566606761984,0.009055399212224645,0.9999999999999998,0.9999999999999998,0.9999999999999998,166.63889351774702,1.0244959173471087,1554.56,-0.055206334755797434
419,2023-01-18 23:11:00,2023-01-28 21:09:00,calibration,9.915277777777778,1554.56,1554.7,0.14000000000010004,0.0008004993258656851,0.0031729482574497474,0.001986723791657716,0.033136973920775165,0.08209928599823808,921925.0533759332,1035691.0640888247,0.007330246110963928,0.008234802131580064,1.0,1.0,1.0,183.5199119104423,1.1282804184253992,1554.7,-0.06025623881740972
420,2023-01-28 21:09:00,2023-02-07 19:08:00,calibration,9.915972222222223,1554.7,1554.47,-0.2300000000000182,0.0019074986695396205,0.0,0.0009537493347698102,0.033440024336709714,0.08865712281800729,785021.6748748443,861987.4164037057,0.006241724376837435,0.006853680658374062,1.0,1.0,1.0,246.42681123706265,1.5150320354854612,1554.47,-0.0629369089656054
421,2023-02-07 19:08:00,2023-02-17 17:06:00,calibration,9.915277777777778,1554.47,1554.25,-0.22000000000002728,0.0009272189184876508,0.004129907193289092,0.0025285630558883714,0.035526225428480426,0.08950590397330145,807838.7634014668,915352.6610824787,0.006423143542986935,0.007277988877176423,1.0,1.0,1.0,207.9002079002079,1.2781704781704781,1554.25,-0.06718744858519243
422,2023-02-17 17:06:00,2023-02-27 15:05:00,calibration,9.915972222222223,1554.25,1554.36,0.10999999999989996,0.0026563782604040855,0.0016128780966423954,0.0021346281785232404,0.036457129281154035,0.09412606572071158,765502.7318045334,823203.9338001631,0.00608652883680157,0.006545312346347802,0.9999999999999998,0.9999999999999998,0.9999999999999998,224.71910112359555,1.3815730337078653,1554.36,-0.07073930948328075
423,2023-02-27 15:05:00,2023-03-09 13:03:00,calibration,9.915277777777778,1554.36,1554.13,-0.22999999999979082,0.008001515515748637,0.012170650206840402,0.010086082861294522,0.036689750527614313,0.08683510750412962,792678.906076297,823080.4825401856,0.006302607188330262,0.0065443307827000525,1.0,1.0,1.0,229.93791676247412,1.4136583122556907,1554.13,-0.06217334316389576
424,2023-03-09 13:03:00,2023-03-19 11:02:00,calibration,9.915972222222223,1554.13,1554.26,0.12999999999988177,0.11406777226108039,0.031004128181217974,0.07253595022114918,0.03469151561571736,0.06354827444662901,909492.4897307465,1025109.1296215749,0.007231394527556226,0.008150664940936431,1.0,1.0,1.0,212.35931195582927,1.3055850499044384,1554.26,0.017265394364001978
425,2023-03-19 11:02:00,2023-03-29 09:00:00,calibration,9.915277777777778,1554.26,1553.94,-0.31999999999993634,0.030747340018444595,0.013377016913963181,0.02206217846620389,0.03708904508354317,0.07216443272198532,944792.1665862086,1084417.9798379522,0.007512063024459002,0.008622230896381904,1.0,1.0,1.0,58.50348095711695,0.35967940092435496,1553.94,-0.04855673273897982
426,2023-03-29 09:00:00,2023-04-08 06:59:00,calibration,9.915972222222223,1553.94,1553.79,-0.15000000000009095,0.008423649750365178,0.0,0.004211824875182589,0.04122946398051473,0.09480315404580254,909771.2906066746,967670.7036126587,0.007233611279372463,0.007693970768964448,1.0,1.0,1.0,47.691720717283474,0.2932086989698588,1553.79,-0.08216146819428646
427,2023-04-08 06:59:00,2023-04-18 04:57:00,calibration,9.915277777777778,1553.79,1553.82,0.029999999999972715,0.016402039957043108,0.008523861919105065,0.012462950938074088,0.03906114144984288,0.09483790910415042,878135.364154614,899568.7079138225,0.006982073341453558,0.007152490322921384,1.0,1.0,1.0,89.88764044943821,0.5526292134831461,1553.82,-0.06626651877280207
428,2023-04-18 04:57:00,2023-04-28 02:56:00,calibration,9.915972222222223,1553.82,1553.88,0.060000000000172804,0.09661574814782857,0.02808889466850793,0.06235232140816825,0.03877256047408473,0.0787382548277394,918415.279612188,941215.3790105458,0.007302339823584225,0.007483623908806121,0.9999999999999998,0.9999999999999998,0.9999999999999998,76.09770945894529,0.4678487177535956,1553.88,-0.007120991729279866
429,2023-04-28 02:56:00,2023-05-08 00:54:00,calibration,9.915277777777778,1553.88,1554.21,0.32999999999992724,0.0501749007156911,0.02931409086978764,0.039744495792739365,0.040733749640111366,0.08124107186497397,1049756.3432906421,1048717.5366383926,0.008346635471818733,0.00833837589757806,1.0,1.0,1.0,96.11687812379856,0.5909265667051135,1554.21,-0.039001137761365136
430,2023-05-08 00:54:00,2023-05-17 22:53:00,calibration,9.915972222222223,1554.21,1554.07,-0.14000000000010004,0.11700508971235553,0.053583285177617235,0.08529418744498637,0.03892213578933753,0.0713890518784315,1079403.5353985261,1034540.4960509263,0.008582360939799047,0.008225653940136171,1.0,1.0,1.0,217.0138888888889,1.3342013888888888,1554.07,0.019472857164769052
431,2023-05-17 22:53:00,2023-05-27 20:51:00,calibration,9.915277777777778,1554.07,1554.23,0.16000000000008185,0.039890935676477085,0.04390424921368897,0.04189759244508303,0.038240754327146353,0.0741600054889269,1091595.8395652329,1041246.9908799945,0.008679302214878212,0.00827897742609521,1.0,1.0,1.0,217.0138888888889,1.3342013888888888,1554.23,-0.02903746187907824
432,2023-05-27 20:51:00,2023-06-06 18:50:00,calibration,9.915972222222223,1554.23,1554.13,-0.09999999999990905,0.1377738726344092,0.030950921214748364,0.0843623969245788,0.03870128327135053,0.06349783620327798,1273411.6369218212,1170487.211317861,0.010124923566206735,0.009306569224122294,0.9999999999999998,0.9999999999999998,0.9999999999999998,235.84905660377353,1.4499999999999995,1554.13,0.01949564452156549
433,2023-06-06 18:50:00,2023-06-16 16:48:00,calibration,9.915277777777778,1554.13,1554.08,-0.0500000000001819,0.05450865712020026,0.03803931025322436,0.04627398368671231,0.03962691563087469,0.07060994277512987,1433352.3900385357,1279337.7094502556,0.011396615965957984,0.010172041897513362,1.0,1.0,1.0,241.25452352231608,1.483232810615199,1554.08,-0.02731438964633008
434,2023-06-16 16:48:00,2023-06-26 14:47:00,calibration,9.915972222222223,1554.08,1554.22,0.14000000000010004,0.09490443616136186,0.09691392945015705,0.09590918280575945,0.036865859913939716,0.06387941973744135,1234766.012779303,1254026.7831378288,0.009817651369796477,0.009970794172996969,1.0,1.0,1.0,236.1832782239017,1.4520547945205475,1554.22,0.038732618831379
435,2023-06-26 14:47:00,2023-07-06 12:46:00,calibration,9.915972222222223,1554.22,1554.23,0.009999999999990905,0.11811001980366134,0.08224588010322985,0.10017794995344559,0.03550821701002078,0.05505959042063974,1405465.40723773,1485661.9190713349,0.011174885960385864,0.011812530166743539,1.0,1.0,1.0,216.16947686986597,1.329009943795936,1554.23,0.04854049409757603
436,2023-07-06 12:46:00,2023-07-16 10:44:00,calibration,9.915277777777778,1554.23,1554.27,0.03999999999996362,0.06417334279955834,0.06387573164588058,0.06402453722271946,0.036484631766080335,0.0613114850124696,1660838.8397385306,1785621.9554984702,0.013205365665409323,0.014197518927395009,1.0,1.0,1.0,224.71910112359555,1.3815730337078653,1554.27,0.004460309923952813
437,2023-07-16 10:44:00,2023-07-26 08:43:00,calibration,9.915972222222223,1554.27,1554.19,-0.07999999999992724,0.09062226372353328,0.038103459661793626,0.06436286169266346,0.037459888271790635,0.06405845534668167,1161873.6477678306,1469328.5475290122,0.0092380825933675,0.011682663175073644,0.9999999999999998,0.9999999999999998,0.9999999999999998,258.13113061435206,1.5869901910170363,1554.19,0.0008931918368870057
438,2023-07-26 08:43:00,2023-08-05 06:41:00,calibration,9.915277777777778,1554.19,1554.3,0.10999999999989996,0.09647335393700841,0.1062098312928101,0.10134159261490924,0.03538472443810282,0.057286706522569675,1337638.0856453774,1594749.2073087208,0.010635589454125606,0.012679885563399227,1.0,1.0,1.0,216.16947686986597,1.329009943795936,1554.3,0.050622720800100676
439,2023-08-05 06:41:00,2023-08-15 04:40:00,calibration,9.915972222222223,1554.3,1554.27,-0.029999999999972715,0.04527805684877099,0.02563344376607817,0.03545575030742458,0.03847230339668461,0.06644291298168677,1240340.8426203905,1359820.1045294716,0.009861976962871834,0.010811959167762357,1.0,1.0,1.0,207.9002079002079,1.2781704781704781,1554.27,-0.03619159770464024
440,2023-08-15 04:40:00,2023-08-25 02:38:00,calibration,9.915277777777778,1554.27,1554.17,-0.09999999999990905,0.07188237902051536,0.03555786283864551,0.05372012092958043,0.03528518345964207,0.060948637778248986,1131305.6244543286,1320539.385187593,0.00899503557648349,0.010499637315636424,1.0,1.0,1.0,236.1832782239017,1.4520547945205475,1554.17,-0.005476299253736987
441,2023-08-25 02:38:00,2023-09-04 00:37:00,calibration,9.915972222222223,1554.17,1554.05,-0.12000000000011823,0.05172141083090917,0.10893464604994883,0.08032802844042901,0.036864232486140805,0.05851586582560245,1301833.9174376745,1439770.1245054107,0.010350909735530527,0.011447643512009309,0.9999999999999998,0.9999999999999998,0.9999999999999998,141.5227851684121,0.8700820832153975,1554.05,0.02118886703205779
442,2023-09-04 00:37:00,2023-09-13 22:35:00,calibration,9.915277777777778,1554.05,1553.58,-0.4700000000000273,0.10873299405422766,0.05370332913413003,0.08121816159417884,0.03668923579735027,0.05840077819463757,1497355.3256530906,1495934.4684683038,0.011905504696295545,0.011894207429977767,1.0,1.0,1.0,38.36415253587048,0.2358628097905317,1553.58,0.02293318388624824
443,2023-09-13 22:35:00,2023-09-23 20:34:00,calibration,9.915972222222223,1553.58,1554.19,0.6100000000001273,0.05939982887253649,0.03425135059691546,0.046825589734725975,0.03905085033717914,0.06796886695301108,1338230.2124585896,1725908.2559752474,0.010640297467270332,0.01372273400632303,1.0,1.0,1.0,41.95686833934716,0.2579508265503063,1554.19,-0.02347551418663083
444,2023-09-23 20:34:00,2023-10-03 18:32:00,calibration,9.915277777777778,1554.19,1554.13,-0.05999999999994543,0.1792437825433427,0.11789622748483666,0.14857000501408968,0.03496897212843892,0.05235592471784446,1619790.1136524482,1868846.1039563967,0.01287898635328336,0.01485923593827142,1.0,1.0,1.0,156.03058199407084,0.9592760180995474,1554.13,0.10780918121422531
445,2023-10-03 18:32:00,2023-10-13 16:31:00,calibration,9.915972222222223,1554.13,1554.43,0.2999999999999545,0.2126537243796406,0.092767150019741,0.1527104371996908,0.033735565240951636,0.04667854253603818,2427364.928102153,2759588.46301324,0.019300031232425484,0.021941547769843684,1.0,1.0,1.0,174.94751574527646,1.0755773268019597,1554.43,0.11926010502451441
446,2023-10-13 16:31:00,2023-11-02 12:28:00,calibration,19.83125,1554.43,1554.4,-0.029999999999972715,0.19260379964048613,0.0980141326280014,0.14530896613424377,0.05801546355999266,0.08572079464729307,4509677.273393856,7156873.497339036,0.035856541889113906,0.056904456526508995,1.0,1.0,1.0,241.48756339048546,1.4846655397247046,1554.4,0.0856658041598035
447,2023-11-02 12:28:00,2023-11-12 10:26:00,calibration,9.915277777777778,1554.4,1554.04,-0.36000000000012733,0.047798728820646674,0.00628945518617432,0.027044092003410496,0.0280735476553588,0.04188170300273725,2230094.2705214964,4532018.518670348,0.01773152795198773,0.03603417761525283,1.0,1.0,1.0,112.18308279111508,0.6897015929997755,1554.04,-0.0043904461748741005
448,2023-11-12 10:26:00,2023-11-22 08:25:00,calibration,9.915972222222223,1554.04,1554.37,0.32999999999992724,0.027978623987842576,0.0008675236525283326,0.014423073820185454,0.032062877464259606,0.05266126719320203,1824091.6665205345,2595051.8242380735,0.014503392434766118,0.02063331338346246,1.0,1.0,1.0,113.31444759206798,0.6966572237960339,1554.37,-0.03742104585439762
449,2023-11-22 08:25:00,2023-12-02 06:23:00,calibration,9.915277777777778,1554.37,1554.48,0.11000000000012733,0.015453707895575498,0.014180050809165347,0.014816879352370423,0.03173640334797359,0.05671499328649981,1613543.5612898676,2165828.458636655,0.012829319879859009,0.01722054908671905,1.0,1.0,1.0,258.2644628099174,1.5878099173553721,1554.48,-0.03739359833639735
450,2023-12-02 06:23:00,2023-12-12 04:22:00,calibration,9.915972222222223,1554.48,1554.32,-0.16000000000008185,0.003706172969292331,0.005274056735373739,0.004490114852333036,0.030755350131434152,0.06219790166308963,1129416.300122136,1477039.7451221962,0.008980013517708007,0.011743975074518536,0.9999999999999998,0.9999999999999998,0.9999999999999998,258.2644628099174,1.5878099173553721,1554.32,-0.048743225860700304
451,2023-12-12 04:22:00,2023-12-22 02:21:00,calibration,9.915972222222223,1554.32,1554.13,-0.1899999999998272,0.00485713371859181,0.0027155957159175946,0.0037863647172547026,0.030203171927968564,0.06836181700682528,1110968.018630744,1448385.8794405062,0.008833330831126213,0.01151614756651432,1.0,1.0,1.0,258.2644628099174,1.5878099173553721,1554.13,-0.048000870066200324
452,2023-12-22 02:21:00,2024-01-01 00:19:00,calibration,9.915277777777778,1554.13,1554.11,-0.020000000000209184,0.004483347381597759,0.000516340880405216,0.002499844131001487,0.03140741114903502,0.06664724318442942,1063313.920112223,1118654.1157692857,0.008454432059411807,0.008894443156311407,1.0,1.0,1.0,188.67924528301887,1.16,1554.11,-0.054197305435964495
453,2024-01-01 00:19:00,2024-01-10 22:18:00,calibration,9.915972222222223,1554.11,1553.9,-0.209999999999809,0.0018970591464815415,0.0014064461472816246,0.001651752646881583,0.03208376722412465,0.07439800391906606,1067800.4631110793,1117125.7098862093,0.008490104660181914,0.008882290767959046,1.0,1.0,1.0,113.12217194570137,0.6954751131221719,1553.9,-0.057217407983533405
454,2024-01-10 22:18:00,2024-01-20 20:16:00,test,9.915277777777778,1553.9,1554.22,0.31999999999993634,0.0008323453362839395,0.0006683803353888699,0.0007503628358364047,0.033321712001975756,0.08092114860534509,926987.4599098456,918723.0186944897,0.007370497415201126,0.007304786663707479,1.0,1.0,1.0,134.91635186184567,0.8294657312466271,1554.22,-0.0626351516922026
455,2024-01-20 20:16:00,2024-01-30 18:15:00,test,9.915972222222223,1554.22,1554.2,-0.01999999999998181,0.0038264106409503593,0.0003378265428349046,0.002082118591892632,0.03250463974133568,0.07863895333187372,877236.109838301,861320.7159789777,0.006974923350865079,0.0068483797088254575,0.9999999999999998,0.9999999999999998,0.9999999999999998,264.2007926023779,1.624306472919419,1554.2,-0.05881794835209672
456,2024-01-30 18:15:00,2024-02-09 16:13:00,test,9.915277777777778,1554.2,1554.11,-0.09000000000014552,0.007442930136797861,0.0030203203325175603,0.00523162523465771,0.03387026446169319,0.08017620457541227,981721.905403253,948335.2968270002,0.007805692179400915,0.007540234529911745,0.9999999999999998,0.9999999999999998,0.9999999999999998,264.2007926023779,1.624306472919419,1554.11,-0.05896119506789909
457,2024-02-09 16:13:00,2024-02-19 14:12:00,test,9.915972222222223,1554.11,1554.16,0.0500000000001819,0.004722348677365403,0.005897585534416244,0.0053099671058908235,0.03558692163340551,0.08932292660360519,892118.5108697395,884988.3179828671,0.007093253644507748,0.007036561326094197,1.0,1.0,1.0,264.2007926023779,1.624306472919419,1554.16,-0.06422540949151763
458,2024-02-19 14:12:00,2024-02-29 12:10:00,test,9.915277777777778,1554.16,1554.0,-0.16000000000008185,0.0005009717820960586,0.0021290323180747912,0.001315002050085425,0.03663568743207915,0.10874485770556017,787296.2741840883,801044.5258827938,0.006259809765318346,0.006369122412998281,1.0,1.0,1.0,235.29411764705875,1.446588235294117,1554.0,-0.07230523334395153
459,2024-02-29 12:10:00,2024-03-10 10:09:00,test,9.915972222222223,1554.0,1553.76,-0.2400000000000091,0.011183583906379267,0.002597407149233548,0.006890495527806408,0.03751880175705315,0.08367132954675299,789721.169079545,823279.4011300588,0.0062790901572675915,0.006545912388725919,1.0,1.0,1.0,199.92003198720514,1.229108356657337,1553.76,-0.06838162015074149
460,2024-03-10 10:09:00,2024-03-20 08:07:00,test,9.915277777777778,1553.76,1553.68,-0.07999999999992724,0.007481310835928331,0.006113213038846329,0.006797261937387329,0.039419036055599016,0.09590533868884406,898653.6072828751,915549.6437009916,0.007145214337941282,0.007279555090251981,1.0,1.0,1.0,199.92003198720514,1.229108356657337,1553.68,-0.07389051812436673
461,2024-03-20 08:07:00,2024-03-30 06:06:00,test,9.915972222222223,1553.68,1553.6,-0.08000000000015461,0.009453866876697236,0.00584882695540789,0.007651346916052562,0.041508283421122075,0.09946587397245686,1009848.8607283302,1005765.824255384,0.00802933021172243,0.007996865900098465,1.0,1.0,1.0,221.38587558113795,1.361080363072836,1553.6,-0.07886451251073244
462,2024-03-30 06:06:00,2024-04-09 04:04:00,test,9.915277777777778,1553.6,1553.48,-0.11999999999989086,0.03008289686298793,0.008145886671592766,0.01911439176729035,0.039987898321886844,0.09203285466236538,931064.4774795432,936994.8829926153,0.007402913870394714,0.007450066653356248,1.0,1.0,1.0,131.71759747102215,0.809799789251844,1553.48,-0.061172419877219684
463,2024-04-09 04:04:00,2024-04-19 02:03:00,test,9.915972222222223,1553.48,1553.51,0.029999999999972715,0.006566299868826957,0.005660096949568726,0.006113198409197841,0.04131785199556335,0.1024075111011457,951809.7662778149,938206.3309709157,0.0075678601119330115,0.007459698902527755,1.0,1.0,1.0,111.64452383610585,0.6863905325443787,1553.51,-0.08030747547657838
464,2024-04-19 02:03:00,2024-04-29 00:01:00,test,9.915277777777778,1553.51,1553.57,0.05999999999994543,0.058128012672719734,0.015525822597723641,0.03682691763522169,0.04019291821754117,0.09484787777590109,950828.8468379135,983912.1330857823,0.0075600608001742346,0.007823106727246421,1.0,1.0,1.0,181.6200508536143,1.1166000726480205,1553.57,-0.04099144169873726
465,2024-04-29 00:01:00,2024-05-08 22:00:00,test,9.915972222222223,1553.57,1553.53,-0.03999999999996362,0.04225689345450668,0.012704765319460316,0.0274808293869835,0.04124339421215183,0.08411334730583672,990215.2497699107,954959.791912501,0.0078732229448192,0.007592906034129768,0.9999999999999998,0.9999999999999998,0.9999999999999998,202.38818053025707,1.2442825339000203,1553.53,-0.05512741456283553
466,2024-05-08 22:00:00,2024-05-18 19:58:00,test,9.915277777777778,1553.53,1553.87,0.33999999999991815,0.08439173495755768,0.023616638637556718,0.054004186797557203,0.040747643586666146,0.07830261060866338,1148970.2412343665,1109639.7514688633,0.009135487327934854,0.00882276975009035,0.9999999999999998,0.9999999999999998,0.9999999999999998,202.38818053025707,1.2442825339000203,1553.87,-0.022224734908937713
467,2024-05-18 19:58:00,2024-05-28 17:57:00,test,9.915972222222223,1553.87,1553.72,-0.14999999999986358,0.04802169604661291,0.010281300590666837,0.029151498318639873,0.04027006515028931,0.0746895952737028,1125767.8872562577,1050923.3124848271,0.008951004907817903,0.008355914069212269,1.0,1.0,1.0,246.9135802469136,1.5180246913580246,1553.72,-0.049945518863327196
468,2024-05-28 17:57:00,2024-06-07 15:55:00,test,9.915277777777778,1553.72,1553.6,-0.12000000000011823,0.09463874985039213,0.04041144504480485,0.06752509744759848,0.03510553005732597,0.06696676169654785,1165551.6672120383,1107110.0368410468,0.00926732660580455,0.008802655934173863,1.0,1.0,1.0,252.46149962130775,1.5521332996718,1553.6,0.010450491634780842
469,2024-06-07 15:55:00,2024-06-17 13:54:00,test,9.915972222222223,1553.6,1553.5,-0.09999999999990905,0.3263511953267097,0.20307601295438257,0.2647136041405461,0.026967246677712314,0.034037303375702356,1628287.572895611,1693338.4250405298,0.012946549836174055,0.013463770573590918,1.0,1.0,1.0,180.63583815028906,1.110549132947977,1553.5,0.2665937899645867
470,2024-06-17 13:54:00,2024-06-27 11:53:00,test,9.915972222222223,1553.5,1553.81,0.30999999999994543,0.3126961693175181,0.15767477271850164,0.23518547101800985,0.029994931478096398,0.03875293614557491,1916110.5213220231,2957305.5483172927,0.015235036346680633,0.02351360060680045,1.0,1.0,1.0,174.94751574527646,1.0755773268019597,1553.81,0.2272467559720245
471,2024-06-27 11:53:00,2024-07-07 09:51:00,test,9.915277777777778,1553.81,1553.72,-0.08999999999991815,0.1358119941688628,0.10146824710545509,0.11864012063715895,0.03476100266991192,0.0526594204453981,2084215.2776403495,3444245.1304617617,0.016571640913098113,0.027385267794082544,1.0,1.0,1.0,221.38587558113795,1.361080363072836,1553.72,0.07872292960547418
472,2024-07-07 09:51:00,2024-07-17 07:50:00,test,9.915972222222223,1553.72,1553.67,-0.049999999999954525,0.07386414978666027,0.05434938182950712,0.0641067658080837,0.037001174382022425,0.061715356173906645,1892866.4568943891,3179396.126123304,0.015050222285874128,0.02527944761169837,1.0,1.0,1.0,122.29423994129874,0.7518649871591047,1553.67,0.007582765846510797
473,2024-07-17 07:50:00,2024-07-27 05:48:00,test,9.915277777777778,1553.67,1553.72,0.049999999999954525,0.07487313892230893,0.04001300954470653,0.05744307423350773,0.038088546321925085,0.06250997451962934,1387652.9970175375,1956157.9267000284,0.011033259100083783,0.015553454136121718,1.0,1.0,1.0,109.40919037199122,0.6726477024070019,1553.72,-0.007461787458227821
474,2024-07-27 05:48:00,2024-08-06 03:47:00,test,9.915972222222223,1553.72,1554.05,0.32999999999992724,0.09120008758289411,0.04714185087677923,0.06917096922983668,0.03568586267467217,0.055945989843757905,2128003.8807985703,2103505.6547376723,0.01691980504729721,0.01672501912012143,0.9999999999999998,0.9999999999999998,0.9999999999999998,179.43656917279742,1.1031760272743585,1554.05,0.013899770885707638
475,2024-08-06 03:47:00,2024-08-16 01:45:00,test,9.915277777777778,1554.05,1553.9,-0.14999999999986358,0.08378720006968186,0.02933275705324558,0.05655997856146372,0.03674599136906109,0.06049993822199961,1661410.12959801,2062355.8766473539,0.013209908003482628,0.01639783634131632,0.9999999999999998,0.9999999999999998,0.9999999999999998,231.21387283237,1.4215028901734106,1553.9,-0.004114769875050259
476,2024-08-16 01:45:00,2024-08-25 23:44:00,test,9.915972222222223,1553.9,1554.0,0.09999999999990905,0.054734021209003815,0.0354057579274785,0.04506988956824115,0.03836584190255509,0.06484373433520135,1734970.6632540433,2224619.9026795486,0.013794789403307969,0.017688001134448187,1.0,1.0,1.0,216.6377816291161,1.3318890814558055,1554.0,-0.0218299620313918
477,2024-08-25 23:44:00,2024-09-04 21:42:00,test,9.915277777777778,1554.0,1553.93,-0.06999999999993634,0.1353114816209004,0.06973454251070828,0.10252301206580433,0.037416015248025264,0.05715951478866317,1884131.2720744866,2423273.2114109867,0.014980768641762635,0.019267497904198034,1.0,1.0,1.0,192.1598770176787,1.1813989239046885,1553.93,0.048624613453632684
478,2024-09-04 21:42:00,2024-10-04 15:38:00,test,29.747222222222224,1553.93,1554.24,0.30999999999994543,0.4133992487853904,0.21819482008003072,0.31579703443271057,0.10322760231005448,0.1519269268837377,7912722.704503697,9457642.038473165,0.06291422997935674,0.07519791713821392,0.9999999999999999,0.9999999999999999,0.9999999999999999,219.63540522732265,1.3503184713375795,1554.24,0.18970843505181526
479,2024-10-04 15:38:00,2024-10-14 13:36:00,test,9.915277777777778,1554.24,1554.21,-0.029999999999972715,0.06693691101711884,0.05163925710429403,0.05928808406070643,0.033697937013188295,0.0539036641084208,2625947.0828290996,3230440.681191347,0.020878962255141128,0.025685303977032257,1.0,1.0,1.0,264.2007926023779,1.624306472919419,1554.21,0.012041984835171313
480,2024-10-14 13:36:00,2024-10-24 11:35:00,test,9.915972222222223,1554.21,1553.87,-0.3400000000001455,0.13595262395710658,0.06616896461520996,0.10106079428615829,0.030418140261816426,0.044987680182509315,2548981.500431888,3925235.161795342,0.020267007238863703,0.031209629973724593,1.0,1.0,1.0,140.4494382022472,0.8634831460674157,1553.87,0.07284547077524348
481,2024-10-24 11:35:00,2024-11-03 09:33:00,test,9.915277777777778,1553.87,1553.76,-0.10999999999989996,0.04192577829082732,0.02479835365861564,0.03336206597472147,0.03126225214457078,0.05124294369482214,2187576.2536656307,2963076.6976261665,0.017393466277058366,0.023559487140225543,1.0,1.0,1.0,96.4506172839506,0.5929783950617283,1553.76,-0.011742387070777897
482,2024-11-03 09:33:00,2024-11-13 07:32:00,test,9.915972222222223,1553.76,1553.77,0.009999999999990905,0.03806156033981869,0.02684247147185847,0.03245201590583858,0.03222362667870678,0.051505570175396524,1748900.573471521,2314231.5237333407,0.013905546421813795,0.018400505078582655,0.9999999999999998,0.9999999999999998,0.9999999999999998,69.44444444444444,0.4269444444444444,1553.77,-0.017814034001009928
483,2024-11-13 07:32:00,2024-11-23 05:30:00,test,9.915277777777778,1553.77,1554.07,0.2999999999999545,0.09083605576012488,0.05948315273769838,0.07515960424891162,0.02625045111719284,0.03748269418616764,2033565.998299669,2671702.390746751,0.016168927393652454,0.021242763701572322,0.9999999999999998,0.9999999999999998,0.9999999999999998,90.3750564844103,0.5556258472661545,1554.07,0.0510474192197511
484,2024-11-23 05:30:00,2024-12-03 03:29:00,test,9.915972222222223,1554.07,1554.13,0.060000000000172804,0.0075651349453903435,0.0007297378021431418,0.004147436373766742,0.031225874521216845,0.06289969290622564,1719492.0686557502,2437017.6663396615,0.01367171876167409,0.01937678036367704,1.0,1.0,1.0,264.2007926023779,1.624306472919419,1554.13,-0.047403819523612625
485,2024-12-03 03:29:00,2024-12-13 01:27:00,test,9.915277777777778,1554.13,1554.23,0.09999999999990905,0.004662724339521435,0.0,0.0023313621697607177,0.03074731791292395,0.06322126818757556,1297411.7033795374,1632481.5635299527,0.010315748615564422,0.01297989634674368,1.0,1.0,1.0,264.2007926023779,1.624306472919419,1554.23,-0.05072715922392904
486,2024-12-13 01:27:00,2024-12-22 23:26:00,test,9.915972222222223,1554.23,1553.87,-0.36000000000012733,0.0027751954973105355,2.14210496160197e-05,0.0013983082734632776,0.02956866839434312,0.06392161660645408,1215194.8492750744,1428288.6782793952,0.00966204062395702,0.011356354283846666,1.0,1.0,1.0,246.42681123706265,1.5150320354854612,1553.87,-0.048946338499801276
487,2024-12-22 23:26:00,2025-01-01 21:25:00,test,9.915972222222223,1553.87,1553.94,0.07000000000016371,0.025707390958603606,0.03263375317321803,0.029170572065910817,0.029310041304683274,0.05499405094377316,1172859.0307382415,1250048.1610222328,0.009325427611817138,0.009939160062194743,1.0,1.0,1.0,179.43656917279742,1.1031760272743585,1553.94,-0.016389755985316452
488,2025-01-01 21:25:00,2025-01-11 19:23:00,test,9.915277777777778,1553.94,1554.02,0.07999999999992724,0.008796099569045458,0.0036264930558924497,0.006211296312468953,0.030190021641712965,0.06125516550459588,1057524.1953045018,1190023.134130294,0.008408397831792175,0.00946189977045634,1.0,1.0,1.0,182.48175182481754,1.121897810218978,1554.02,-0.045985623066991714
489,2025-01-11 19:23:00,2025-01-21 17:22:00,test,9.915972222222223,1554.02,1553.99,-0.029999999999972715,0.00047081660227024804,9.758979301949162e-06,0.00024028779078609858,0.032547275145465814,0.07856166431488981,1092287.9667092694,1085723.318503678,0.00868480533282396,0.00863260967244715,1.0,1.0,1.0,236.2948960302458,1.452741020793951,1553.99,-0.06035589679369119
490,2025-01-21 17:22:00,2025-01-31 15:20:00,test,9.915277777777778,1553.99,1553.86,-0.13000000000010914,0.004629176327607336,0.001739812713509984,0.00318449452055866,0.03276605996172023,0.08011790972287504,896570.5439720392,932660.8285412133,0.007128651856341252,0.007415606492336911,1.0,1.0,1.0,252.20680958385879,1.5505674653215638,1553.86,-0.058085733845893835
