date,evap_reference_mm,EQUILIBRIUM_OPEN_WATER_PROXY__RAW,EQUILIBRIUM_OPEN_WATER_PROXY__SCALE,EQUILIBRIUM_OPEN_WATER_PROXY__AFFINE,PRIESTLEY_TAYLOR_OPEN_WATER_PROXY__RAW,PRIESTLEY_TAYLOR_OPEN_WATER_PROXY__SCALE,PRIESTLEY_TAYLOR_OPEN_WATER_PROXY__AFFINE,PM_REFERENCE_DEMAND_PROXY__RAW,PM_REFERENCE_DEMAND_PROXY__SCALE,PM_REFERENCE_DEMAND_PROXY__AFFINE,RADIATION_ENERGY_PROXY__RAW,RADIATION_ENERGY_PROXY__SCALE,RADIATION_ENERGY_PROXY__AFFINE,AERO_VPD_WIND_INDEX__RAW,AERO_VPD_WIND_INDEX__SCALE,AERO_VPD_WIND_INDEX__AFFINE,TRANSPARENT_COMBINATION_PT_PLUS_AERO
2006-10-22,3.021167326151608,3.262794167206865,2.6099947423766374,2.8903055097180914,4.11112065068065,2.6099947423766374,2.8903055097180914,2.592051747841643,2.5411139554234614,2.8951007445016526,4.742391636238634,2.613458286007471,2.8581354107913977,0.3235039995640091,1.2923520206584906,3.4528223446976627,2.8903055097180843
2006-10-23,2.7044541686965493,2.446906083474397,1.957344437214289,2.43643423703666,3.08310166517774,1.9573444372142885,2.4364342370366594,1.9558972887143649,1.9174609071233044,2.4963329078072443,3.586235458232887,1.976318594667183,2.391786217592704,0.308677645950213,1.233122867146911,3.4528223446976627,2.4364342370366523
2006-10-24,3.4178500372022773,3.54510720657028,2.83582435671411,3.047353738544107,4.466835080278552,2.8358243567141095,3.047353738544107,2.8479762277282568,2.792009126754777,3.055524757470975,5.171014137527401,2.8496654813395796,3.031025338177859,0.407618771398407,1.628378454625046,3.4528223446976627,3.0473537385441
2006-10-25,3.600424810641815,3.938157087254987,3.1502352786133123,3.266003885703443,4.962077929941284,3.150235278613312,3.266003885703443,3.177809049815623,3.1153602280052892,3.262277565766979,5.693792497382882,3.1377605061936076,3.2418941385858333,0.5559283764020089,2.2208540282432434,3.4528223446976627,3.266003885703436
2006-10-26,3.3873081301768995,3.897240435491776,3.1175049743081966,3.243242316831552,4.910522948719638,3.1175049743081966,3.2432423168315525,3.099988754334191,3.0390692206873573,3.2134965968767784,5.6303942968886345,3.10282274375038,3.2163217287218484,0.4424970617246917,1.7677122156945713,3.4528223446976627,3.2432423168315454
2006-10-27,3.816761633802465,4.507136811643348,3.6053771027890624,3.582522237652746,5.678992382670619,3.6053771027890624,3.582522237652746,3.5848723778804654,3.5144241373381226,3.5174416385815133,6.472247381556093,3.56675488780041,3.5558930723647912,0.4447845060708161,1.7768502273631805,3.4528223446976627,3.582522237652739
2006-10-28,3.3875416326861085,3.5711305958868285,2.8566411492588744,3.0618303181928166,4.499624550817404,2.856641149258874,3.0618303181928166,2.849284089203406,2.7932912867460002,3.0563445789524692,5.1138818598621345,2.8181807715315985,3.007980361987222,0.5398329230288218,2.156555003445137,3.4528223446976627,3.0618303181928095
2006-10-29,3.693547018147807,3.4930922717796453,2.7942162443504555,3.01841829369257,4.4012962624423535,2.7942162443504555,3.0184182936925703,2.9444929945702225,2.886629191095196,3.116025445261656,5.101584277149967,2.8114037649277184,3.003019987355132,0.6962332694511694,2.781351927140098,3.4528223446976627,3.018418293692563
2006-10-30,3.728713868273966,3.97997449032932,3.183686117547871,3.289266534505412,5.0147678578149435,3.183686117547871,3.289266534505412,3.2058595150875733,3.142859458612096,3.279860753614334,5.821695060806166,3.2082456199969247,3.293485141942645,0.5234044867894874,2.090925759915608,3.4528223446976627,3.289266534505405
2006-10-31,3.301925512762645,3.641703430462693,2.9130942130312985,3.101089357372738,4.588546322382993,2.913094213031298,3.1010893573727376,2.872309259191596,2.815863976828946,3.070777704577821,5.310597166106988,2.9265875178579877,3.0873277945420177,0.35097485015551855,1.4020941237514701,3.4528223446976627,3.1010893573727305
2006-11-01,2.7498948729740373,2.855912611792538,2.2845195006115344,2.663960925125463,3.598449890858598,2.2845195006115344,2.663960925125463,2.295505750696691,2.2503955419514012,2.7092134901324756,4.148241414990039,2.2860313381801753,2.6184779306090533,0.3672552846602263,1.4671321216053244,3.4528223446976627,2.6639609251254557
2006-11-02,3.43016932477417,3.795135751351102,3.035828755974351,3.1864423906386614,4.781871046702388,3.0358287559743506,3.1864423906386614,3.060349956877641,3.0002093863970445,3.188649364755509,5.514341356372512,3.03886777286823,3.1695104101408385,0.4880087995239338,1.9495250723757829,3.4528223446976627,3.1864423906386543
2006-11-03,2.359194379950123,2.0996123213948867,1.6795350362419672,2.2432378110412583,2.6455115249575574,1.679535036241967,2.243237811041258,1.7450975888532085,1.7108037446795756,2.3641949669606404,3.045115673151076,1.6781158955821511,2.173519187586401,0.46498484638501997,1.857547685998109,3.4528223446976627,2.243237811041251
2006-11-04,2.420148984404955,2.002857736423508,1.60213850273881,2.189414097355151,2.52360074789362,1.6021385027388098,2.1894140973551504,1.6289671850186893,1.5969554813960265,2.2913996430465877,2.9341325430205454,1.616954818367379,2.128752836655929,0.31436585101054326,1.2558464294940377,3.4528223446976627,2.1894140973551437
2006-11-05,3.6754083650719993,3.8335916868659385,3.0665906687286637,3.2078350849827513,4.830325525451083,3.0665906687286637,3.2078350849827513,3.1506236175104285,3.0887090311406924,3.2452366162390662,5.572233612739173,3.0707712951207955,3.192861932679613,0.678738618173462,2.711463307648742,3.4528223446976627,3.207835084982744
2006-11-06,3.789981900812835,4.085765088306072,3.2683107951592603,3.3481169017295307,5.148064011265651,3.2683107951592603,3.3481169017295307,3.3299057217820485,3.2644679670884984,3.3576180290432664,5.948959435476863,3.278379037902597,3.3448187243596745,0.6854997235284487,2.7384729525964953,3.4528223446976627,3.3481169017295236
2006-11-07,3.759905719138227,4.218580823919851,3.374553590105041,3.4220011122690153,5.315411838139012,3.3745535901050405,3.422001112269015,3.3983044433059417,3.3315225488275457,3.400493167028095,6.098532258510099,3.360806294801983,3.405150681817462,0.6141816808909194,2.453567614065177,3.4528223446976627,3.4220011122690077
2006-11-08,3.786854842326965,4.0966466750997235,3.2770152622094937,3.354170231524757,5.161774810625651,3.2770152622094932,3.354170231524757,3.3053856231842826,3.2404297260360098,3.342247820545823,5.9444651823759145,3.275902324904806,3.343005914509648,0.6507633032088481,2.5997059418300763,3.4528223446976627,3.35417023152475
2006-11-09,3.592556120662831,4.179061688069364,3.3429411954803023,3.400016969049671,5.265617726967399,3.3429411954803023,3.400016969049671,3.314322689791087,3.2491911655767174,3.347849942272798,6.049238607542931,3.333641330275797,3.3852675079040475,0.502979912283155,2.0093325178848374,3.4528223446976627,3.400016969049664
2006-11-10,3.429843680588777,3.854580796900735,3.0833804090648984,3.219511139914652,4.856771804094926,3.083380409064898,3.219511139914652,3.0271646767456497,2.967676247917746,3.16784746330144,5.594846608731526,3.083232965577549,3.201983150588969,0.4337056076650451,1.7325916192449977,3.4528223446976627,3.219511139914645
2006-11-11,3.6808998705955385,4.189879275003271,3.3515944673619513,3.4060346962930614,5.2792478865041215,3.3515944673619513,3.4060346962930614,3.3379327189766363,3.272337221476763,3.3626496817504234,6.0620524610610795,3.340702845692784,3.3904361264381473,0.521614998787855,2.08377701233298,3.4528223446976627,3.406034696293054
2006-11-12,2.0254870367365365,1.5957223196852335,1.2764601906337343,1.9629282919695215,2.0106101228033944,1.2764601906337343,1.9629282919695212,1.2441194056902691,1.2196705511937291,2.0501611918849387,2.341049845210504,1.2901161661069602,1.8895259546088197,0.155932044376883,0.6229261242750145,3.4528223446976627,1.9629282919695146
2006-11-13,3.7882789170252593,4.173839240572771,3.338763622575017,3.397111768031233,5.2590374431216915,3.338763622575017,3.3971117680312335,3.319715161196143,3.2544776666479325,3.3512301656222983,6.1365511039658545,3.3817578893353244,3.420486030312697,0.5415092673221078,2.163251758161206,3.4528223446976627,3.3971117680312264
2006-11-14,3.452049825350119,3.894810193882685,3.115560960221687,3.241890395074103,4.907460844292183,3.1155609602216865,3.241890395074103,3.067335929594798,3.0070580740355366,3.1930284604101216,5.703509588632548,3.143115444079436,3.2458136416345793,0.3688962918859865,1.4736877098112957,3.4528223446976627,3.241890395074096
2006-11-15,3.37749314738673,3.808018947079029,3.0461343625776887,3.1936091976527905,4.798103873319577,3.0461343625776887,3.1936091976527905,2.9601446446126563,2.901973262208495,3.1258365446551615,5.627504234433002,3.1012300752718773,3.2151559880372265,0.3088310587194761,1.233735729128893,3.4528223446976627,3.1936091976527834
2006-11-16,3.2004798591931323,3.3291753576263385,2.663094799906728,2.9272327745948683,4.1947609506091865,2.6630947999067276,2.9272327745948683,2.595816381537715,2.544804608293379,2.8974605720771582,4.920846666536166,2.7118020782086374,2.9301173462640366,0.30204737967995565,1.206635905553178,3.4528223446976627,2.927232774594861
2006-11-17,3.429143027316776,3.4661819062770083,2.772689936260527,3.003448297093123,4.36738920190903,2.7726899362605266,3.003448297093123,2.815541199634126,2.760211496710092,3.0351931449189498,5.146528053799593,2.8361715813585424,3.0211485882990017,0.5248012643957822,2.0965056858650195,3.4528223446976627,3.0034482970931156
2006-11-18,3.485209322178149,3.667083622987933,2.933396495570957,3.11520813237633,4.620525364964796,2.933396495570957,3.11520813237633,2.9211431828533323,2.86373823899144,3.1013888208193157,5.433753644084475,2.994457137774288,3.1370044085104363,0.45552651327384114,1.8197630035064958,3.4528223446976627,3.1152081323763228
2006-11-19,3.5902468074411025,3.5255620474898857,2.8201896706675753,3.0364809406647737,4.442208179837256,2.8201896706675753,3.0364809406647737,2.945589919213143,2.887704559486469,3.1167130428420835,5.2192055962960335,2.876223044884366,3.050463929903923,0.7045189408748754,2.8144519945932673,3.4528223446976627,3.0364809406647666
2006-11-20,4.086965030365122,3.72343411858314,2.9784727368833877,3.1465554110803198,4.691526989414756,2.978472736883387,3.1465554110803193,3.1241024023502426,3.0627089985354585,3.228612025396077,5.616378446951132,3.0950988267978663,3.2106682707940255,0.8292364004177278,3.312680335104735,3.4528223446976627,3.1465554110803122
