date,Quiscab,San_Francisco,Tzununa,La_Catarata,San_Buenaventura,q_pred_final_m3s
2013-06-25,2.6912150382995605,0.6562054799549635,0.18443667888641357,0.047475529086315686,0.04842715645587996,3.6277598826831334
2013-06-26,2.122565984725952,0.547387247830126,0.18226616084575653,0.04631300291535872,0.04980165806443245,2.9483340543816254
2013-06-27,2.009455680847168,0.501487238981104,0.16934755444526672,0.0445915939316536,0.04850057271726142,2.773382640922454
2013-06-28,1.817452073097229,0.4874146050856708,0.17016594111919403,0.04583766301330196,0.05063348576491017,2.571503768080306
2013-06-29,1.6963492631912231,0.5239328501029421,0.17851674556732178,0.0522189501324999,0.06280050093920403,2.513818309933191
2013-06-30,1.7783278226852417,0.5805027338319684,0.1402665674686432,0.045016615461658686,0.055142910625885194,2.5992566500733973
2013-07-01,1.9006249904632568,0.6429062147395614,0.18939973413944244,0.05096675475780104,0.06930266613917713,2.8532003602392386
2013-07-02,1.836392879486084,0.8894815422184961,0.18418702483177185,0.06350881536165802,0.07634162128865644,3.049911883186666
2013-07-03,1.959486961364746,0.9637458470018292,0.2426280826330185,0.06679643669746922,0.07975950954858418,3.3124168372456473
2013-07-04,2.052701473236084,0.9499154530692318,0.1993577778339386,0.0708835425740636,0.08898155517895882,3.361839801892277
2013-07-05,1.8095890283584595,1.014278650664811,0.2575610876083374,0.06992356955869074,0.09119040581744406,3.2425427420077426
2013-07-06,1.8631560802459717,0.9615540548903139,0.25527408719062805,0.06914403936682365,0.09089629308094427,3.2400245547746818
2013-07-07,1.6610649824142456,0.9551390482882696,0.23729902505874634,0.07034042851935417,0.08826608619639964,3.012109570477015
2013-07-08,1.4957307577133179,0.89229143452858,0.22222359478473663,0.06737690364576512,0.07253707037046978,2.7501597610428696
2013-07-09,1.6007027626037598,0.6512432416872806,0.18234138190746307,0.05584499642377436,0.06348658041420802,2.553618963036486
2013-07-10,1.4729793071746826,0.6102387529682827,0.15897083282470703,0.05527023850947808,0.06097615589795457,2.358435287375105
2013-07-11,1.6701183319091797,0.6313429269928501,0.16002871096134186,0.053235382839670733,0.06524030909093896,2.579965661793981
2013-07-12,2.639266014099121,0.6032796036399086,0.198981374502182,0.06011414435621049,0.06742629914373836,3.5690674357411605
2013-07-13,2.3302812576293945,0.627654042783091,0.19956980645656586,0.06565276207065648,0.07351735362703755,3.2966752225667455
2013-07-14,2.8906936645507812,0.8034847246152634,0.2668861150741577,0.07035369766121234,0.08597881118191496,4.11739701308333
2013-07-15,3.833070993423462,0.7947878713841059,0.266809344291687,0.07683217825590469,0.07799860779768637,5.049498995152845
2013-07-16,3.9136202335357666,0.7780504926345193,0.24941319227218628,0.08731163539314926,0.07091644934674401,5.099312003182366
2013-07-17,2.857146739959717,0.7526779146209681,0.21704839169979095,0.06786213014077273,0.06235619995464363,3.9570913763758924
2013-07-18,2.9975576400756836,0.6700405046957265,0.21861965954303741,0.06457082876110533,0.059208634055372154,4.009997267130925
2013-07-19,2.313004970550537,0.5502878218267024,0.15292847156524658,0.05215554456949565,0.053345127508033455,3.1217219360200157
2013-07-20,1.7055327892303467,0.5278170390340753,0.13970789313316345,0.05581279338773919,0.05180595438173505,2.4806764691670593
2013-07-21,1.592853307723999,0.4674652676467894,0.1425417959690094,0.04247703249314286,0.04359528557777944,2.28893268941072
2013-07-22,1.7753186225891113,0.4518241378218907,0.12872515618801117,0.039796167389429794,0.04050739753879822,2.436171481527241
2013-07-23,1.576603651046753,0.39881067392007097,0.12473676353693008,0.03728290852363265,0.03598977035842958,2.1734237673858163
2013-07-24,1.6416640281677246,0.43490357303621824,0.14137989282608032,0.037459235234417784,0.04017057328194093,2.295577302546382
