model,n,obs_mean,sim_mean,bias,relative_bias_pct,mae,rmse,pearson_r,variable,obs_column,cmip_column,obs_trend_per_decade,cmip_trend_per_decade,trend_difference_per_decade
MIROC6,12418,5.204370177262047,6.595709751127295,1.3913395738652488,26.734062460507275,5.72688109267731,9.154623447560443,0.3295781965646002,precip_vs_consensus,precip_consensus_mm,pr_mm_day,83.06272595200895,-38.31768265766137,-121.38040860967033
MIROC6,12418,16.271866007186908,17.47424761447317,1.202381607286258,7.38932834596348,1.4818861649775044,1.7841287000244692,0.3497435666104147,tas,tmean_c,tas_c,0.1007013019605791,0.19143714423490513,0.09073584227432603
MIROC6,12418,13.446130142796218,11.855333046656394,-1.5907970961398255,-11.830891708214628,1.8476431656260894,2.359698764888377,0.4527983273105056,tasmin,tmin_c,tasmin_c,0.07892369263680964,0.1346342636666166,0.05571057102980696
MIROC6,12418,20.360605624004958,23.093161933757354,2.7325563097524035,13.420800737531826,2.940914823786104,3.493146132518769,0.20863296386818259,tasmax,tmax_c,tasmax_c,0.15571252815721662,0.24824009183135626,0.09252756367413964
MIROC6,12418,78.48741874049715,80.68609291282098,2.1986741723238388,2.8013077861476274,7.531458499808587,9.673347715558572,0.5536713827711217,rh,rh_derived_pct,rh_pct,-0.45331520094804933,-0.47989394806873964,-0.026578747120690305
MIROC6,12418,18.958588617734225,20.80213627074123,1.843547653007006,9.724076460430798,3.341410365390788,4.369106553154189,0.26364427718426003,shortwave,solar_mj_m2,rsds_mj_m2_day,-0.002873918555563225,-0.03889080278691062,-0.0360168842313474
MIROC6,12418,31.14497811398399,28.325965712780764,-2.8190124012032243,-9.051258250643937,2.8876693022223363,3.1608299753925007,0.41393547951173526,longwave,longwave_mj_m2,rlds_mj_m2_day,0.05663920573494642,0.07737961115678238,0.02074040542183596
MIROC6,12418,0.8453482250675511,3.0487501286266827,2.2034019035591315,260.6502075973554,2.21472260239199,2.661539399683276,0.14329682468736696,wind,wind_ms,sfcWind_ms,0.013394066583884399,0.1483431084511569,0.1349490418672725
MPI-ESM1-2-HR,12418,6.079980339721177,6.7198957532088475,0.6399154134876708,10.524958597432187,5.936817108698942,9.474863060210568,0.33399434776245623,precip_vs_era5,era_precip_mm,pr_mm_day,86.55034280169134,-1.113104258650886,-87.66344706034224
MPI-ESM1-2-HR,12418,4.328760014802917,6.7198957532088475,2.3911357384059304,55.23835302093539,5.875581968752301,9.376983555324372,0.31081470320705157,precip_vs_chirps,chirps_precip_mm,pr_mm_day,79.57510910232666,-1.113104258650886,-80.68821336097756
MPI-ESM1-2-HR,12418,5.204370177262047,6.7198957532088475,1.515525575946801,29.120249412083513,5.521113170648971,8.66775775741503,0.3662223355605573,precip_vs_consensus,precip_consensus_mm,pr_mm_day,83.06272595200895,-1.113104258650886,-84.17583021065984
MPI-ESM1-2-HR,12418,16.271866007186908,17.47443002311869,1.2025640159317774,7.3904493522785435,1.606809499300583,1.9488842147826015,0.3367247134149339,tas,tmean_c,tas_c,0.1007013019605791,0.29873586848214906,0.19803456652156998
MPI-ESM1-2-HR,12418,13.446130142796218,11.933385115481771,-1.5127450273144465,-11.250411912195434,1.9148207400964044,2.567860375625806,0.42044419751649253,tasmin,tmin_c,tasmin_c,0.07892369263680964,0.31559500257319206,0.2366713099363824
MPI-ESM1-2-HR,12418,20.360605624004958,23.015475067369973,2.6548694433650155,13.03924594578341,2.855181778477676,3.3826641982693157,0.23508000607118842,tasmax,tmax_c,tasmax_c,0.15571252815721662,0.2818767086450457,0.1261641804878291
MPI-ESM1-2-HR,12418,78.48741874049715,80.98567365217993,2.4982549116827726,3.1830004754554992,7.221856950657635,9.228726989418366,0.5887637818191348,rh,rh_derived_pct,rh_pct,-0.45331520094804933,-0.09789695527618493,0.3554182456718644
MPI-ESM1-2-HR,12418,18.958588617734225,20.817306500937068,1.8587178832028424,9.80409417958551,3.200442904561749,4.2171654833061725,0.3168881558826256,shortwave,solar_mj_m2,rsds_mj_m2_day,-0.002873918555563225,0.006373815137056009,0.009247733692619234
MPI-ESM1-2-HR,12418,31.14497811398399,28.318755982319583,-2.8262221316644047,-9.074407184750727,2.8892165570151582,3.155888101720164,0.4388434387029574,longwave,longwave_mj_m2,rlds_mj_m2_day,0.05663920573494642,0.08706142468710877,0.03042221895216235
MPI-ESM1-2-HR,12418,0.8453482250675511,2.8772589382029516,2.0319107131354004,240.3637522244791,2.0480411932551053,2.513371861509253,0.125289495767459,wind,wind_ms,sfcWind_ms,0.013394066583884399,0.09962371319633115,0.08622964661244675
MRI-ESM2-0,12418,6.079980339721177,6.769961128079845,0.6899807883586668,11.348404925768374,5.933674538497138,9.661248342817794,0.32727775963695643,precip_vs_era5,era_precip_mm,pr_mm_day,86.55034280169134,-94.86195218656589,-181.41229498825723
MRI-ESM2-0,12418,4.328760014802917,6.769961128079845,2.4412011132769265,56.39492845361794,5.890629917870148,9.586609857372087,0.3030839396068292,precip_vs_chirps,chirps_precip_mm,pr_mm_day,79.57510910232666,-94.86195218656589,-174.43706128889255
MRI-ESM2-0,12418,5.204370177262047,6.769961128079845,1.5655909508177968,30.082236610644678,5.512762189058839,8.882623671386558,0.35807578577814136,precip_vs_consensus,precip_consensus_mm,pr_mm_day,83.06272595200895,-94.86195218656589,-177.92467813857485
MRI-ESM2-0,12418,16.271866007186908,17.437666912365305,1.1658009051783942,7.164518836767011,1.6280868804708548,1.9500842506440652,0.3281873272887571,tas,tmean_c,tas_c,0.1007013019605791,0.14980685538991884,0.04910555342933974
MRI-ESM2-0,12418,13.446130142796218,11.868256818082713,-1.5778733247135066,-11.734776533892573,1.915241115074371,2.60767209392056,0.4206056770899846,tasmin,tmin_c,tasmin_c,0.07892369263680964,0.15871324002798906,0.07978954739117942
MRI-ESM2-0,12418,20.360605624004958,23.007077101551445,2.646471477546486,12.997999796363235,2.862632497595145,3.369684345237314,0.24047641646459503,tasmax,tmax_c,tasmax_c,0.15571252815721662,0.14090046009739454,-0.014812068059822076
MRI-ESM2-0,12418,78.48741874049715,80.9335971341532,2.446178393656049,3.1166503280530162,7.321126016033864,9.395219118679357,0.5759557094354142,rh,rh_derived_pct,rh_pct,-0.45331520094804933,0.013237412116344363,0.4665526130643937
MRI-ESM2-0,12418,18.958588617734225,20.758090876956533,1.7995022592223051,9.491752236973044,3.2623952468382673,4.27206079303717,0.30002088651647746,shortwave,solar_mj_m2,rsds_mj_m2_day,-0.002873918555563225,-0.07251462245838264,-0.06964070390281941
MRI-ESM2-0,12418,31.14497811398399,28.313850919310134,-2.8311271946738525,-9.090156314486817,2.9034360063745384,3.1699227123669194,0.43000869200010255,longwave,longwave_mj_m2,rlds_mj_m2_day,0.05663920573494642,0.05894867400399417,0.0023094682690477514
MRI-ESM2-0,12418,0.8453482250675511,2.7620181444357996,1.9166699193682482,226.7314063639382,1.9337213545335805,2.4015096979382933,0.12336005972103777,wind,wind_ms,sfcWind_ms,0.013394066583884399,0.026491878044735698,0.013097811460851299
UKESM1-0-LL,12418,6.079980339721177,6.784244620496482,0.7042642807753052,11.583331547542507,5.930280255990654,9.508691530269967,0.34459743280536687,precip_vs_era5,era_precip_mm,pr_mm_day,86.55034280169134,-16.791866112489803,-103.34220891418114
UKESM1-0-LL,12418,4.328760014802917,6.784244620496482,2.455484605693565,56.72489575066822,5.875037346495311,9.47313454350971,0.3165563409402695,precip_vs_chirps,chirps_precip_mm,pr_mm_day,79.57510910232666,-16.791866112489803,-96.36697521481646
UKESM1-0-LL,12418,5.204370177262047,6.784244620496482,1.579874443234435,30.356688502615064,5.509761224936929,8.738269026905588,0.3756695263922459,precip_vs_consensus,precip_consensus_mm,pr_mm_day,83.06272595200895,-16.791866112489803,-99.85459206449875
UKESM1-0-LL,12418,16.271866007186908,17.567816079700304,1.2959500725133926,7.964360522272009,1.6629681216786063,1.995142058465063,0.3243805917308637,tas,tmean_c,tas_c,0.1007013019605791,0.40684099366710913,0.30613969170653005
UKESM1-0-LL,12418,13.446130142796218,12.005679815383745,-1.4404503274124738,-10.712750152758241,1.8338795984140162,2.3971091487402014,0.4339530822311128,tasmin,tmin_c,tasmin_c,0.07892369263680964,0.40545743359161085,0.3265337409548012
UKESM1-0-LL,12418,20.360605624004958,23.129952208342537,2.7693465843375833,13.601494157288476,2.9419770060477433,3.4448849816935034,0.236001906260846,tasmax,tmax_c,tasmax_c,0.15571252815721662,0.40822470915307496,0.25251218099585837
UKESM1-0-LL,12418,78.48741874049715,80.9893664362268,2.5019476957296582,3.1877054130189255,7.314497138513678,9.280003037615998,0.5755871543387893,rh,rh_derived_pct,rh_pct,-0.45331520094804933,-0.26101165993909814,0.1923035410089512
UKESM1-0-LL,12418,18.958588617734225,20.771509604813872,1.8129209870796432,9.562531386876566,3.2524092814147885,4.250180942619959,0.29584079033425853,shortwave,solar_mj_m2,rsds_mj_m2_day,-0.002873918555563225,-0.11050182113697835,-0.10762790258141512
UKESM1-0-LL,12418,31.14497811398399,28.377966261329032,-2.767011852654953,-8.88429538312173,2.834021848670569,3.0951971352036804,0.4509101073744502,longwave,longwave_mj_m2,rlds_mj_m2_day,0.05663920573494642,0.15265339779209128,0.09601419205714486
UKESM1-0-LL,12418,0.8453482250675511,2.7756982492314832,1.9303500241639318,228.3496867825894,1.9417918663176987,2.351891084608589,0.14118545080976536,wind,wind_ms,sfcWind_ms,0.013394066583884399,0.03869658933721065,0.025302522753326253
