relative_level_m,wet_pixels,area_km2,volume_km3,mean_water_depth_m,area_pct_reference,volume_pct_reference,exposed_area_from_reference_km2,storage_loss_from_reference_km3,absolute_level_temporal_2014_median_m,absolute_level_temporal_2014_min_m,absolute_level_temporal_2014_max_m,absolute_level_area_anchored_2026_m,dA_dH_km2_per_m,dV_dH_numeric_km2,dVdH_minus_area_km2
-316.5999999999981,340740,19.004023950340297,0.10189553178715118,5.36178716957082,15.016255049818412,0.402507897332693,107.55232373616299,25.213267838269513,1240.9600000000019,1240.7100000000019,1241.4900000000018,1238.739522600002,1.6639814948590494,19.00430715348621,0.00028320314591212536
-316.49999999999807,343730,19.170784623027735,0.10380427536810904,5.414711886305399,15.148022974332578,0.4100478193669927,107.38556306347556,25.211359094688554,1241.0600000000018,1240.8100000000018,1241.590000000002,1238.839522600002,1.688800390961365,19.171967661805144,0.0011830387774089957
-316.39999999999804,346796,19.341784028532647,0.10572992531951307,5.466399850372759,15.283140183884564,0.4176545249736479,107.21456365797064,25.20943344473715,1241.160000000002,1240.910000000002,1241.6900000000019,1238.939522600002,1.7191965670866516,19.342160985822694,0.0003769572900473861
-316.299999999998,349895,19.514623936445144,0.10767270756527446,5.517539457380316,15.4197116882556,0.42532890659766437,107.04172375005814,25.207490662491388,1241.260000000002,1241.010000000002,1241.7900000000018,1239.0395226000019,1.73676499915906,19.514593175005825,-3.076143931934894e-05
-316.199999999998,353024,19.689137028364538,0.10963284395451513,5.568189392789334,15.557605278825775,0.4330718405878087,106.86721065813875,25.205530526102148,1241.360000000002,1241.110000000002,1241.890000000002,1239.139522600002,1.7459675111970023,19.688850180518216,-0.00028684784632204696
-316.099999999998,356156,19.863817438684624,0.111610477601379,5.618782892356758,15.695631078015866,0.4408838922738076,106.69253024781867,25.203552892455285,1241.4600000000019,1241.2100000000019,1241.990000000002,1239.2395226000021,1.7685554952901115,19.864773211638212,0.0009557729535885073
-315.99999999999795,359366,20.04284812742264,0.11360579859684367,5.66814645676071,15.837094301323715,0.4487658125533534,106.51349955908064,25.20155757145982,1241.560000000002,1241.310000000002,1242.090000000002,1239.339522600002,1.799230535416569,20.043450493182522,0.0006023657598817067
-315.89999999999793,362608,20.22366354576802,0.11561916770001641,5.717023893240686,15.979967749910651,0.45671902649766555,106.33268414073527,25.199544202356645,1241.6600000000021,1241.4100000000021,1242.1900000000019,1239.439522600002,1.8151257834820769,20.224114323886035,0.00045077811801519374
-315.7999999999979,365875,20.40587328411914,0.1176506214616218,5.765527396133707,16.123942936996862,0.46474367848947623,106.15047440238415,25.19751274859504,1241.760000000002,1241.510000000002,1242.290000000002,1239.539522600002,1.832136487552197,20.406140357790342,0.0002670736712033772
-315.6999999999979,369178,20.590090843278542,0.11970039577157542,5.813495272200345,16.269504627522043,0.4728407003415182,105.96625684322474,25.19546297428509,1241.860000000002,1241.610000000002,1242.3900000000021,1239.6395226000022,1.8600228876671776,20.590837660581805,0.000746817303262759
-315.59999999999786,372545,20.77787786165266,0.1217687889937391,5.860501722289635,16.417886768605392,0.48101127065120947,105.77846982485063,25.193394581062925,1241.960000000002,1241.710000000002,1242.490000000002,1239.7395226000021,1.8859572397740518,20.778278318769487,0.0004004571168287896
-315.49999999999784,375941,20.96728229123344,0.12385605143533025,5.907110407299438,16.5675469263479,0.48925637818253204,105.58906539526984,25.191307318621334,1242.0600000000022,1241.8100000000022,1242.590000000002,1239.839522600002,1.9021313518407128,20.967186981197436,-9.531003600216081e-05
-315.3999999999978,379366,21.158304132020888,0.12596222638997953,5.95332336675078,16.718485100749582,0.49757619395405694,105.3980435544824,25.189201143666683,1242.1600000000021,1241.9100000000021,1242.690000000002,1239.9395226000022,1.930854343959117,21.15859766993973,0.00029353791884290104
